"","data_source","model_ensemble","predictionScaled","no_transScaled","smth_transScaled","crt_transScaled","predictionUnscaled","no_transUnscaled","smth_transUnscaled","crt_transUnscaled","lake","res","method","computation"
"1145","Lyngbya","25","Critical Transition",0.0104495771229267,0.434905141592026,0.554645240306854,"Critical Transition",0.0155174005776644,0.399157226085663,0.585325300693512,"Upper Zurich","Monthly","EWSNet","ML"
"1146","Oscillatoria","25","Critical Transition",0.0177376065403223,0.459424197673798,0.522838115692139,"Critical Transition",7.13283285009456e-26,0.159999996423721,0.839999973773956,"Upper Zurich","Monthly","EWSNet","ML"
"1147","Melosira","25","Critical Transition",0.0102832708507776,0.251669943332672,0.738046884536743,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Upper Zurich","Monthly","EWSNet","ML"
"1148","Pseudosphaerocystis","25","Smooth Transition",0.0184759255498648,0.789659678936005,0.191864371299744,"Critical Transition",0.0454320013523102,0.0229581017047167,0.931609809398651,"Upper Zurich","Monthly","EWSNet","ML"
"1149","Gomphosphaeria","25","Critical Transition",0.0256337672472,0.459587752819061,0.514778435230255,"Critical Transition",0.0983575358986855,0.0322499983012676,0.869392395019531,"Upper Zurich","Monthly","EWSNet","ML"
"1150","Alona","25","Critical Transition",0.00942127499729395,0.315328508615494,0.675250172615051,"Critical Transition",0.0237580370157957,0.0181310009211302,0.958110868930817,"Upper Zurich","Monthly","EWSNet","ML"
"1151","Asplanchna","25","Critical Transition",0.0200068335980177,0.237870082259178,0.742123007774353,"Critical Transition",1.08013811228602e-08,0.1605014950037,0.839498519897461,"Upper Zurich","Monthly","EWSNet","ML"
"1152","Bosmina","25","Smooth Transition",0.0167930573225021,0.50805002450943,0.475156933069229,"Critical Transition",0.039998035877943,0.12000198662281,0.839999973773956,"Upper Zurich","Monthly","EWSNet","ML"
"1153","Bythotrephes","25","Smooth Transition",0.0103364242240787,0.605008125305176,0.384655505418777,"Critical Transition",0.00824731308966875,0.20908385515213,0.782668828964233,"Upper Zurich","Monthly","EWSNet","ML"
"1154","Canthocamptus","25","Critical Transition",0.0227424520999193,0.257013916969299,0.720243692398071,"Critical Transition",0.0223161689937115,0.0184382740408182,0.959245502948761,"Upper Zurich","Monthly","EWSNet","ML"
"1155","Ceriodaphnia","25","Smooth Transition",0.00994133111089468,0.598660945892334,0.391397714614868,"Critical Transition",0.0141700794920325,0.0312402751296759,0.954589664936066,"Upper Zurich","Monthly","EWSNet","ML"
"1156","Chaoborus","25","Critical Transition",0.0103313270956278,0.283869385719299,0.705799281597137,"Critical Transition",0.0240616798400879,0.0180559474974871,0.957882404327393,"Upper Zurich","Monthly","EWSNet","ML"
"1157","Cyclops","25","Critical Transition",0.0253627113997936,0.36332580447197,0.611311435699463,"Critical Transition",4.22428659177035e-28,0.119999997317791,0.879999995231628,"Upper Zurich","Monthly","EWSNet","ML"
"1158","Daphnia","25","Critical Transition",0.0144637860357761,0.268181830644608,0.717354416847229,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Upper Zurich","Monthly","EWSNet","ML"
"1159","Daphniidae","25","Critical Transition",0.00660860957577825,0.341787189245224,0.651604235172272,"Critical Transition",0.0120329484343529,0.0247674323618412,0.963199555873871,"Upper Zurich","Monthly","EWSNet","ML"
"1160","Diacyclops","25","Critical Transition",0.00997283682227135,0.251399397850037,0.738627791404724,"Critical Transition",0.0173513181507587,0.110451221466064,0.872197508811951,"Upper Zurich","Monthly","EWSNet","ML"
"1161","Diaphanosoma","25","Critical Transition",0.0179407149553299,0.290845334529877,0.691213965415955,"Critical Transition",0.00354294385761023,0.202926620841026,0.793530404567719,"Upper Zurich","Monthly","EWSNet","ML"
"1162","Diaptomus","25","Critical Transition",0.0108370622619987,0.305085808038712,0.684077084064484,"Critical Transition",0.0380989648401737,0.441611528396606,0.520289480686188,"Upper Zurich","Monthly","EWSNet","ML"
"1163","Eudiaptomus","25","Critical Transition",0.0207981783896685,0.243999063968658,0.735202729701996,"Critical Transition",0.03999999538064,0.288163214921951,0.671836853027344,"Upper Zurich","Monthly","EWSNet","ML"
"1164","Leptodora","25","Critical Transition",0.00703463843092322,0.339815825223923,0.653149545192719,"Critical Transition",0.00423067482188344,0.199978172779083,0.795791149139404,"Upper Zurich","Monthly","EWSNet","ML"
"1165","Megacyclops","25","Critical Transition",0.0227352101355791,0.341515451669693,0.635749280452728,"Critical Transition",0.0244075674563646,0.0182671193033457,0.957325339317322,"Upper Zurich","Monthly","EWSNet","ML"
"1166","Mesocyclops","25","Smooth Transition",0.00215219892561436,0.878079533576965,0.119768105447292,"Critical Transition",0.000297406484605744,0.412196934223175,0.587505698204041,"Upper Zurich","Monthly","EWSNet","ML"
"1167","Polyphemus","25","Critical Transition",0.0111126145347953,0.274426221847534,0.714461147785187,"Critical Transition",0.0234959553927183,0.0180606544017792,0.958443284034729,"Upper Zurich","Monthly","EWSNet","ML"
"1168","Achnanthes","25","Smooth Transition",0.0115533843636513,0.554533660411835,0.433912992477417,"Critical Transition",0.00794878229498863,0.0961603447794914,0.895890891551971,"Monona","Monthly","EWSNet","ML"
"1169","Actinastrum","25","Smooth Transition",0.0111080994829535,0.871671080589294,0.117220900952816,"Critical Transition",5.54821570630804e-11,0.159999996423721,0.839999973773956,"Monona","Monthly","EWSNet","ML"
"1170","Anabaena","25","Smooth Transition",0.0226110387593508,0.712330341339111,0.265058606863022,"Critical Transition",0,0.159999996423721,0.839999973773956,"Monona","Monthly","EWSNet","ML"
"1171","Ankistrodesmus","25","Smooth Transition",0.00442972825840116,0.585444867610931,0.410125315189362,"Critical Transition",1.62510576589908e-15,0.159999996423721,0.839999973773956,"Monona","Monthly","EWSNet","ML"
"1172","Aphanizomenon","25","Critical Transition",0.0328730568289757,0.380737394094467,0.586389482021332,"Critical Transition",0,0.119999997317791,0.879999995231628,"Monona","Monthly","EWSNet","ML"
"1173","Aphanocapsa","25","Smooth Transition",0.0101758632808924,0.887005209922791,0.102818943560123,"Critical Transition",0,0.159999996423721,0.839999973773956,"Monona","Monthly","EWSNet","ML"
"1174","Aphanothece","25","Smooth Transition",0.0162465199828148,0.827927231788635,0.155826181173325,"Critical Transition",0,0.159999996423721,0.839999973773956,"Monona","Monthly","EWSNet","ML"
"1175","Asterionella","25","Smooth Transition",0.00797953829169273,0.691398680210114,0.300621747970581,"Critical Transition",3.40610006865916e-09,0.17704938352108,0.822950661182404,"Monona","Monthly","EWSNet","ML"
"1176","Aulacoseira","25","Smooth Transition",0.0128531763330102,0.889202296733856,0.097944587469101,"Critical Transition",0,0.159999921917915,0.840000092983246,"Monona","Monthly","EWSNet","ML"
"1177","Botryococcus","25","Smooth Transition",0.00678334478288889,0.859712362289429,0.133504241704941,"Critical Transition",0.0183863118290901,0.119999997317791,0.861613690853119,"Monona","Monthly","EWSNet","ML"
"1178","Carteria","25","Smooth Transition",0.0186858642846346,0.893857061862946,0.0874571576714516,"Smooth Transition",0.0231740474700928,0.696900606155396,0.279925316572189,"Monona","Monthly","EWSNet","ML"
"1179","Ceratium","25","Smooth Transition",0.0131190745159984,0.548402845859528,0.438478052616119,"Critical Transition",0.0131654795259237,0.0648390278220177,0.921995460987091,"Monona","Monthly","EWSNet","ML"
"1180","Chlamydomonas","25","Smooth Transition",0.0107143400236964,0.712220668792725,0.277064979076385,"Critical Transition",3.12244525367429e-19,0.159999996423721,0.839999973773956,"Monona","Monthly","EWSNet","ML"
"1181","Chlorococcaceae","25","Smooth Transition",0.00777554558590055,0.789571166038513,0.202653452754021,"Critical Transition",6.77054629250051e-07,0.121706701815128,0.878292620182037,"Monona","Monthly","EWSNet","ML"
"1182","Chlorogonium","25","Smooth Transition",0.00415886519476771,0.842569589614868,0.153271615505219,"Critical Transition",0.0031119657214731,0.404662221670151,0.592225849628448,"Monona","Monthly","EWSNet","ML"
"1183","Chlorophyta","25","Smooth Transition",0.00902250129729509,0.529438257217407,0.46153935790062,"Critical Transition",0.0180083177983761,0.025881526991725,0.956110298633575,"Monona","Monthly","EWSNet","ML"
"1184","Chromulina","25","Smooth Transition",0.0124556515365839,0.508047044277191,0.479497313499451,"Critical Transition",3.10247849633072e-09,0.120000012218952,0.879999995231628,"Monona","Monthly","EWSNet","ML"
"1185","Chroococcaceae","25","Smooth Transition",0.0163990817964077,0.963807284832001,0.0197938270866871,"Critical Transition",0,0.119999997317791,0.879999995231628,"Monona","Monthly","EWSNet","ML"
"1186","Chroococcus","25","Smooth Transition",0.0211392808705568,0.565466165542603,0.413394570350647,"Critical Transition",4.78635155237023e-35,0.159987106919289,0.840012907981873,"Monona","Monthly","EWSNet","ML"
"1187","Chrysochromulina","25","Critical Transition",0.00978376343846321,0.275758922100067,0.714457392692566,"Critical Transition",0.0104314973577857,0.0968511551618576,0.89271742105484,"Monona","Monthly","EWSNet","ML"
"1188","Chrysococcus","25","Critical Transition",0.02346046641469,0.250031501054764,0.726508021354675,"Critical Transition",0.0251051560044289,0.0199540201574564,0.954940795898438,"Monona","Monthly","EWSNet","ML"
"1189","Closterium","25","Smooth Transition",0.0181031674146652,0.825836420059204,0.156060472130775,"Critical Transition",0.000831519078928977,0.178546041250229,0.820622503757477,"Monona","Monthly","EWSNet","ML"
"1190","Cocconeis","25","Smooth Transition",0.0126020265743136,0.811881124973297,0.175516813993454,"Critical Transition",0.00927627459168434,0.0404179394245148,0.950305879116058,"Monona","Monthly","EWSNet","ML"
"1191","Coelastrum","25","Smooth Transition",0.00490781338885427,0.858957767486572,0.136134430766106,"Critical Transition",3.1616902560927e-05,0.169676721096039,0.83029168844223,"Monona","Monthly","EWSNet","ML"
"1192","Coelosphaerium","25","Smooth Transition",0.00921792723238468,0.971339702606201,0.0194423701614141,"Critical Transition",0,0.159999996423721,0.839999973773956,"Monona","Monthly","EWSNet","ML"
"1193","Cryptomonas","25","Smooth Transition",0.0199978929013014,0.862557649612427,0.117444485425949,"Critical Transition",2.03878246953621e-15,0.159999996423721,0.839999973773956,"Monona","Monthly","EWSNet","ML"
"1194","Cyanocatena","25","Smooth Transition",0.0127463648095727,0.539405107498169,0.447848588228226,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Monona","Monthly","EWSNet","ML"
"1195","Cyanogranis","25","Smooth Transition",0.00819075480103493,0.63152003288269,0.36028927564621,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Monona","Monthly","EWSNet","ML"
"1196","Cyclostephanos","25","Smooth Transition",0.0146130416542292,0.548930048942566,0.436456829309464,"Critical Transition",0.0219106692820787,0.0328128300607204,0.945276498794556,"Monona","Monthly","EWSNet","ML"
"1197","Cyclotella","25","Smooth Transition",0.0124356243759394,0.917583763599396,0.069980651140213,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Monona","Monthly","EWSNet","ML"
"1198","Cylindrospermopsis","25","Smooth Transition",0.0312605462968349,0.561033964157104,0.40770548582077,"Critical Transition",0,0.119999997317791,0.879999995231628,"Monona","Monthly","EWSNet","ML"
"1199","Cystomonas","25","Smooth Transition",0.0181057341396809,0.546051502227783,0.43584281206131,"Critical Transition",0.0197920817881823,0.0205169133841991,0.959690928459167,"Monona","Monthly","EWSNet","ML"
"1200","Dactylococcopsis","25","Critical Transition",0.0118658458814025,0.420193940401077,0.567940175533295,"Critical Transition",0.0122304568067193,0.129062861204147,0.858706712722778,"Monona","Monthly","EWSNet","ML"
"1201","Deasonia","25","Smooth Transition",0.0120358727872372,0.57220184803009,0.415762215852737,"Smooth Transition",0.00738603807985783,0.634293437004089,0.358320534229279,"Monona","Monthly","EWSNet","ML"
"1202","Diatoma","25","Smooth Transition",0.0133804809302092,0.854930520057678,0.131688937544823,"Critical Transition",0.0248142536729574,0.117052726447582,0.85813295841217,"Monona","Monthly","EWSNet","ML"
"1203","Dictyosphaerium","25","Smooth Transition",0.0197004470974207,0.719465017318726,0.260834455490112,"Critical Transition",5.57989906450201e-13,0.119999997317791,0.879999995231628,"Monona","Monthly","EWSNet","ML"
"1204","Dinobryon","25","Smooth Transition",0.0112948389723897,0.62034273147583,0.368362337350845,"Critical Transition",0.000312515621772036,0.16080005466938,0.838887453079224,"Monona","Monthly","EWSNet","ML"
"1205","Erkenia","25","Smooth Transition",0.0200616791844368,0.596411883831024,0.38352644443512,"Critical Transition",0,0.119999997317791,0.879999995231628,"Monona","Monthly","EWSNet","ML"
"1206","Eudorina","25","Smooth Transition",0.0159243810921907,0.883733212947845,0.10034241527319,"Critical Transition",0.0305138491094112,0.175933957099915,0.793552160263062,"Monona","Monthly","EWSNet","ML"
"1207","Euglena","25","Smooth Transition",0.0122563876211643,0.696381390094757,0.291362315416336,"Critical Transition",0.0117701385170221,0.0982877090573311,0.889942228794098,"Monona","Monthly","EWSNet","ML"
"1208","Fragilaria","25","Smooth Transition",0.00953909289091825,0.613209247589111,0.377251774072647,"Critical Transition",1.54227639773824e-12,0.1209527105093,0.879047214984894,"Monona","Monthly","EWSNet","ML"
"1209","Gloeocystis","25","Critical Transition",0.0111156916245818,0.316394299268723,0.672490000724792,"Critical Transition",0.0197177231311798,0.0882815197110176,0.892000794410706,"Monona","Monthly","EWSNet","ML"
"1210","Gomphosphaeria","25","Smooth Transition",0.00918279215693474,0.692769706249237,0.298047423362732,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Monona","Monthly","EWSNet","ML"
"1211","Gymnodinium","25","Smooth Transition",0.00683054700493813,0.855325996875763,0.137843370437622,"Critical Transition",2.4478716831311e-09,0.142734751105309,0.857265293598175,"Monona","Monthly","EWSNet","ML"
"1212","Lobomonas","25","Smooth Transition",0.0139839826151729,0.610782444477081,0.375233620405197,"Critical Transition",0.0198980085551739,0.456096202135086,0.524005830287933,"Monona","Monthly","EWSNet","ML"
"1213","Lyngbya","25","Smooth Transition",0.0210453607141972,0.797426223754883,0.181528434157372,"Critical Transition",0,0.159999996423721,0.839999973773956,"Monona","Monthly","EWSNet","ML"
"1214","Mallomonas","25","Smooth Transition",0.0127985356375575,0.879278540611267,0.107922904193401,"Critical Transition",5.32257035956718e-06,0.2291169911623,0.770877659320831,"Monona","Monthly","EWSNet","ML"
"1215","Merismopedia","25","Smooth Transition",0.0158642120659351,0.535362720489502,0.448772996664047,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Monona","Monthly","EWSNet","ML"
"1216","Micractinium","25","Smooth Transition",0.0202217791229486,0.639778316020966,0.339999914169312,"Smooth Transition",0.0281155854463577,0.494706034660339,0.477178424596786,"Monona","Monthly","EWSNet","ML"
"1217","Microcystis","25","Critical Transition",0.00540207931771874,0.37120532989502,0.623392522335052,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Monona","Monthly","EWSNet","ML"
"1218","Monomastix","25","Smooth Transition",0.00950416270643473,0.576844930648804,0.413651019334793,"Critical Transition",0,0.119999997317791,0.879999995231628,"Monona","Monthly","EWSNet","ML"
